date,price
1997-07-01,6753.9501953125
1997-07-02,6870.56982421875
1997-07-03,6994.2998046875
1997-07-07,7197.81982421875
1997-07-08,7241.08984375
1997-07-09,7296.64013671875
1997-07-10,7219.2001953125
1997-07-11,7162.39990234375
1997-07-14,7269.93994140625
1997-07-15,7412.7099609375
1997-07-16,7373.080078125
1997-07-17,7444.27001953125
1997-07-18,7396.25
1997-07-21,7401.4599609375
1997-07-22,7439.08984375
1997-07-23,7503.72998046875
1997-07-24,7550.83984375
1997-07-25,7605.60009765625
1997-07-28,7631.419921875
1997-07-29,7713.72021484375
1997-07-30,7813.06005859375
1997-07-31,7880.16015625
1997-08-01,7874.830078125
1997-08-04,7981.1201171875
1997-08-05,8168.1298828125
1997-08-06,8483.7900390625
1997-08-07,8433.66015625
1997-08-08,8347.51953125
1997-08-11,7861.8798828125
1997-08-12,7959.1298828125
1997-08-13,7816.259765625
1997-08-14,7741.75
1997-08-15,7799.02001953125
1997-08-18,7552.0
1997-08-19,7648.5498046875
1997-08-21,7828.0400390625
1997-08-22,7773.97021484375
1997-08-25,7769.47021484375
1997-08-26,7614.7001953125
1997-08-27,7469.31005859375
1997-08-28,7449.18017578125
1997-08-29,7234.4501953125
1997-09-02,7405.2001953125
1997-09-03,7621.6298828125
1997-09-04,7534.080078125
1997-09-05,7626.41015625
1997-09-08,7649.77001953125
1997-09-09,7681.81982421875
1997-09-10,7767.56982421875
1997-09-11,7669.7001953125
1997-09-12,7618.080078125
1997-09-15,7537.7001953125
1997-09-16,7679.47998046875
1997-09-17,7713.41015625
1997-09-18,7693.259765625
1997-09-19,7729.64013671875
1997-09-22,7755.58984375
1997-09-23,7692.31982421875
1997-09-24,7671.9599609375
1997-09-25,7578.60986328125
1997-09-26,7614.10009765625
1997-09-29,7662.2900390625
1997-09-30,7692.8798828125
1997-10-01,7684.9501953125
1997-10-02,7639.89990234375
1997-10-03,7681.580078125
1997-10-06,7651.9599609375
1997-10-07,7670.60009765625
1997-10-08,7676.25
1997-10-09,7646.9501953125
1997-10-10,7660.81005859375
1997-10-13,7668.39990234375
1997-10-14,7734.330078125
1997-10-15,7886.72021484375
1997-10-16,7984.35986328125
1997-10-17,7946.35009765625
1997-10-20,7994.06982421875
1997-10-21,7968.759765625
1997-10-22,8106.66015625
1997-10-27,7833.27978515625
1997-10-28,6540.740234375
1997-10-29,7334.14990234375
1997-10-30,6860.75
1997-10-31,7134.81982421875
1997-11-03,7375.97021484375
1997-11-04,7258.75
1997-11-05,7374.7900390625
1997-11-06,7402.3798828125
1997-11-07,7095.259765625
1997-11-10,7108.7900390625
1997-11-11,6905.31005859375
1997-11-12,6372.06005859375
1997-11-13,5561.47021484375
1997-11-14,6007.419921875
1997-11-17,6490.81005859375
1997-11-18,6504.89990234375
1997-11-19,6561.33984375
1997-11-20,6734.81982421875
1997-11-21,6961.2001953125
1997-11-24,6454.60009765625
1997-11-25,6573.89013671875
1997-11-26,6576.56982421875
1997-11-28,6652.83984375
1997-12-01,6806.669921875
1997-12-02,6912.080078125
1997-12-03,6917.72998046875
1997-12-04,7126.56005859375
1997-12-05,7270.02001953125
1997-12-08,7400.77001953125
1997-12-09,7485.75
1997-12-10,7405.330078125
1997-12-11,6958.39990234375
1997-12-12,7124.6201171875
1997-12-15,7195.41015625
1997-12-16,7377.02001953125
1997-12-17,7616.8701171875
1997-12-18,7612.72998046875
1997-12-19,7501.77001953125
1997-12-22,7511.9599609375
1997-12-23,7592.759765625
1997-12-29,7735.64990234375
1997-12-30,7997.10009765625
1998-01-07,8347.9404296875
1998-01-08,8218.1396484375
1998-01-09,8001.8701171875
1998-01-12,7280.7900390625
1998-01-13,7513.759765625
1998-01-14,7681.39990234375
1998-01-15,7537.97021484375
1998-01-16,7639.0400390625
1998-01-20,7851.6201171875
1998-01-21,7709.0
1998-01-22,7517.97021484375
1998-01-23,7576.2998046875
1998-01-26,7359.919921875
1998-01-27,7506.580078125
1998-01-28,7560.330078125
1998-01-29,7439.41015625
1998-01-30,7421.64990234375
1998-02-02,7573.43994140625
1998-02-03,7605.009765625
1998-02-04,7600.14013671875
1998-02-05,7671.22998046875
1998-02-06,7937.2099609375
1998-02-09,8209.7001953125
1998-02-10,8269.9697265625
1998-02-11,8150.3701171875
1998-02-12,7921.18017578125
1998-02-13,7996.8798828125
1998-02-17,7990.97998046875
1998-02-18,7954.52001953125
1998-02-19,7930.64013671875
1998-02-20,7941.18994140625
1998-02-23,8090.91015625
1998-02-24,8065.9501953125
1998-02-25,8239.9599609375
1998-02-26,8170.31005859375
1998-02-27,8256.9296875
1998-03-02,8401.240234375
1998-03-03,8375.9599609375
1998-03-04,8432.669921875
1998-03-05,8241.3603515625
1998-03-06,8342.490234375
1998-03-09,8321.26953125
1998-03-10,8375.599609375
1998-03-11,8448.7802734375
1998-03-12,8401.0302734375
1998-03-13,8423.98046875
1998-03-16,8450.599609375
1998-03-17,8474.009765625
1998-03-18,8507.6904296875
1998-03-19,8586.580078125
1998-03-20,8786.6298828125
1998-03-23,8694.58984375
1998-03-24,8711.25
1998-03-25,8765.6103515625
1998-03-26,8698.0703125
1998-03-27,8667.830078125
1998-03-30,8612.25
1998-03-31,8656.240234375
1998-04-01,8804.58984375
1998-04-02,8837.9501953125
1998-04-03,8880.4296875
1998-04-06,8754.91015625
1998-04-07,8770.5400390625
1998-04-08,8751.330078125
1998-04-09,8830.1103515625
1998-04-14,8970.7001953125
1998-04-15,8827.9599609375
1998-04-16,8832.580078125
1998-04-17,8759.5400390625
1998-04-20,8874.6201171875
1998-04-21,8891.6103515625
1998-04-22,8980.599609375
1998-04-23,9016.3603515625
1998-04-24,8921.7099609375
1998-04-27,8807.26953125
1998-04-28,8587.5595703125
1998-04-29,8502.7998046875
1998-04-30,8552.169921875
1998-05-04,8740.1201171875
1998-05-05,8609.9599609375
1998-05-06,8562.2900390625
1998-05-07,8611.3798828125
1998-05-08,8678.669921875
1998-05-11,8466.48046875
1998-05-12,8176.72021484375
1998-05-13,7951.85986328125
1998-05-14,7927.85986328125
1998-05-15,8139.6298828125
1998-05-18,7829.72998046875
1998-05-19,7911.35986328125
1998-05-20,7995.580078125
1998-05-21,8142.7099609375
1998-05-22,7967.0498046875
1998-05-26,7407.5
1998-05-27,7154.81982421875
1998-05-28,7049.35009765625
1998-05-29,7057.1298828125
1998-06-02,7180.1298828125
1998-06-03,7718.27978515625
1998-06-04,7917.68994140625
1998-06-05,8114.5
1998-06-08,8213.5703125
1998-06-09,8136.0498046875
1998-06-10,7996.75
1998-06-11,7744.68017578125
1998-06-12,7739.14013671875
1998-06-15,7506.6201171875
1998-06-16,7458.85986328125
1998-06-17,7649.47998046875
1998-06-18,7673.66015625
1998-06-19,7825.990234375
1998-06-22,7729.85986328125
1998-06-23,7836.97021484375
1998-06-24,7828.68994140625
1998-06-25,7922.56982421875
1998-06-26,7826.08984375
1998-06-29,7754.72998046875
1998-06-30,7805.72021484375
1998-07-01,7858.5400390625
1998-07-02,7834.31005859375
1998-07-06,7861.81982421875
1998-07-07,7809.02978515625
1998-07-08,7785.9599609375
1998-07-09,7717.16015625
1998-07-10,7639.2099609375
1998-07-13,7752.3798828125
1998-07-14,8039.7900390625
1998-07-15,8120.2001953125
1998-07-16,8127.31982421875
1998-07-17,8183.18017578125
1998-07-20,8234.740234375
1998-07-21,8290.25
1998-07-22,8222.16015625
1998-07-23,8194.4296875
1998-07-24,8254.490234375
1998-07-27,8250.48046875
1998-07-28,8232.349609375
1998-07-29,8265.76953125
1998-07-30,8313.099609375
1998-07-31,8215.259765625
1998-08-03,8075.43994140625
1998-08-04,8089.77978515625
1998-08-05,7935.9501953125
1998-08-06,7886.43017578125
1998-08-07,7855.52001953125
1998-08-10,7748.97998046875
1998-08-11,7146.72021484375
1998-08-12,7370.419921875
1998-08-13,7028.60009765625
1998-08-14,7215.759765625
1998-08-17,6986.990234375
1998-08-18,6984.009765625
1998-08-19,7189.27978515625
1998-08-24,6713.77978515625
1998-08-25,6770.4599609375
1998-08-26,6386.35986328125
1998-08-27,5467.9599609375
1998-08-28,5167.7099609375
1998-08-31,5252.47021484375
1998-09-01,5260.56005859375
1998-09-02,5415.31005859375
1998-09-03,5098.02001953125
1998-09-04,4891.64990234375
1998-09-08,5051.10009765625
1998-09-09,5067.5498046875
1998-09-10,4820.669921875
