date,price
2008-11-19,1665.5899658203125
2008-11-20,1613.949951171875
2008-11-21,1662.0999755859375
2008-11-24,1620.2900390625
2008-11-25,1653.25
2008-11-26,1711.1300048828125
2008-11-27,1710.52001953125
2008-11-28,1732.5699462890625
2008-12-01,1690.22998046875
2008-12-02,1639.1800537109375
2008-12-03,1640.5699462890625
2008-12-04,1643.6800537109375
2008-12-05,1659.1700439453125
2008-12-09,1754.5799560546875
2008-12-10,1821.699951171875
2008-12-11,1794.1600341796875
2008-12-12,1740.3399658203125
2008-12-16,1782.0899658203125
2008-12-17,1779.2900390625
2008-12-18,1798.949951171875
2008-12-19,1795.469970703125
2008-12-22,1745.6300048828125
2008-12-23,1724.5400390625
2008-12-24,1736.989990234375
2008-12-26,1725.6099853515625
2008-12-29,1780.5699462890625
2008-12-30,1770.6500244140625
2008-12-31,1761.56005859375
2009-01-02,1829.7099609375
2009-01-05,1924.8699951171875
2009-01-06,1913.6600341796875
2009-01-07,1880.5799560546875
2009-01-08,1827.6099853515625
2009-01-09,1806.02001953125
2009-01-12,1776.25
2009-01-13,1761.8199462890625
2009-01-14,1764.719970703125
2009-01-15,1704.06005859375
2009-01-16,1730.449951171875
2009-01-19,1746.989990234375
2009-01-20,1723.3699951171875
2009-01-21,1704.52001953125
2009-01-22,1708.77001953125
2009-01-23,1685.22998046875
2009-01-28,1766.0799560546875
2009-01-29,1766.719970703125
2009-01-30,1746.469970703125
2009-02-02,1705.2900390625
2009-02-03,1711.9200439453125
2009-02-04,1707.3900146484375
2009-02-05,1704.5999755859375
2009-02-06,1715.3499755859375
2009-02-09,1682.3399658203125
2009-02-10,1703.2900390625
2009-02-11,1721.969970703125
2009-02-12,1684.9599609375
2009-02-13,1705.6400146484375
2009-02-17,1637.9200439453125
2009-02-18,1651.06005859375
2009-02-19,1629.3499755859375
2009-02-20,1594.93994140625
2009-02-23,1630.68994140625
2009-02-24,1614.43994140625
2009-02-25,1616.7900390625
2009-02-26,1617.43994140625
2009-02-27,1594.8699951171875
2009-03-02,1533.4000244140625
2009-03-03,1528.510009765625
2009-03-04,1544.3399658203125
2009-03-05,1518.6400146484375
2009-03-06,1513.1199951171875
2009-03-09,1456.949951171875
2009-03-10,1485.75
2009-03-11,1505.510009765625
2009-03-12,1493.530029296875
2009-03-13,1577.52001953125
2009-03-16,1586.3199462890625
2009-03-17,1559.030029296875
2009-03-18,1575.93994140625
2009-03-19,1584.8599853515625
2009-03-20,1596.9200439453125
2009-03-23,1664.0799560546875
2009-03-24,1706.3399658203125
2009-03-25,1691.6800537109375
2009-03-26,1758.7900390625
2009-03-27,1745.6600341796875
2009-03-30,1673.1400146484375
2009-03-31,1699.989990234375
2009-04-01,1702.260009765625
2009-04-02,1803.3399658203125
2009-04-03,1820.8699951171875
2009-04-06,1847.97998046875
2009-04-07,1802.3900146484375
