date,price
2019-06-10,10526.919921875
2019-06-11,10620.1298828125
2019-06-12,10494.7802734375
2019-06-13,10472.4404296875
2019-06-14,10419.8701171875
2019-06-17,10428.51953125
2019-06-18,10507.650390625
2019-06-19,10764.7001953125
2019-06-20,10922.3896484375
2019-06-21,10921.4697265625
2019-06-24,10952.9404296875
2019-06-25,10742.41015625
2019-06-26,10766.0595703125
2019-06-27,10897.1298828125
2019-06-28,10881.849609375
2019-07-02,10981.23046875
2019-07-03,10922.41015625
2019-07-04,10913.3896484375
2019-07-05,10895.099609375
2019-07-08,10725.2001953125
2019-07-09,10650.6298828125
2019-07-10,10701.919921875
2019-07-11,10784.009765625
2019-07-12,10788.33984375
2019-07-15,10838.990234375
2019-07-16,10865.51953125
2019-07-17,10847.91015625
2019-07-18,10784.5498046875
2019-07-19,10909.41015625
2019-07-22,10770.3095703125
2019-07-23,10809.919921875
2019-07-24,10858.8798828125
2019-07-25,10930.3603515625
2019-07-26,10853.169921875
2019-07-29,10780.58984375
2019-07-30,10818.349609375
2019-07-31,10675.3095703125
2019-08-01,10621.5703125
2019-08-02,10348.6298828125
2019-08-05,10081.6396484375
2019-08-06,10012.240234375
2019-08-07,9993.33984375
2019-08-08,10041.6201171875
2019-08-09,9993.83984375
2019-08-12,9997.9404296875
2019-08-13,9846.6396484375
2019-08-14,9866.1796875
2019-08-15,9903.41015625
2019-08-16,9964.2998046875
2019-08-19,10109.150390625
2019-08-20,10132.76953125
2019-08-21,10177.2900390625
2019-08-22,10122.900390625
2019-08-23,10194.73046875
2019-08-26,10013.509765625
2019-08-27,9996.1904296875
2019-08-28,9980.73046875
2019-08-29,9992.6396484375
2019-08-30,10083.2001953125
2019-09-02,10103.3603515625
2019-09-03,10035.7802734375
2019-09-04,10288.1904296875
2019-09-05,10384.1396484375
2019-09-06,10430.669921875
2019-09-09,10417.3896484375
2019-09-10,10403.33984375
2019-09-11,10565.009765625
2019-09-12,10592.3701171875
2019-09-13,10687.75
2019-09-16,10628.25
2019-09-17,10502.3701171875
2019-09-18,10478.5
2019-09-19,10385.349609375
2019-09-20,10375.650390625
2019-09-23,10287.919921875
2019-09-24,10271.0302734375
2019-09-25,10168.7802734375
2019-09-26,10212.26953125
2019-09-27,10148.76953125
2019-09-30,10200.9697265625
2019-10-02,10182.9697265625
2019-10-03,10220.98046875
2019-10-04,10147.330078125
2019-10-08,10201.33984375
2019-10-09,10169.330078125
2019-10-10,10218.490234375
2019-10-11,10452.580078125
2019-10-14,10507.849609375
2019-10-15,10500.169921875
2019-10-16,10532.169921875
2019-10-17,10588.169921875
2019-10-18,10540.0400390625
2019-10-21,10543.41015625
2019-10-22,10526.8603515625
2019-10-23,10451.7001953125
2019-10-24,10532.849609375
2019-10-25,10466.2998046875
2019-10-28,10569.8203125
2019-10-29,10547.0
2019-10-30,10479.08984375
2019-10-31,10533.240234375
2019-11-01,10622.5
2019-11-04,10813.4697265625
2019-11-05,10877.6298828125
2019-11-06,10860.8603515625
2019-11-07,10935.8896484375
2019-11-08,10882.2998046875
2019-11-11,10613.6298828125
2019-11-12,10691.08984375
2019-11-13,10519.1201171875
2019-11-14,10427.3798828125
2019-11-15,10424.7998046875
2019-11-18,10556.5595703125
2019-11-19,10696.5595703125
2019-11-20,10619.509765625
2019-11-21,10450.2197265625
2019-11-22,10506.169921875
2019-11-25,10628.8798828125
2019-11-26,10617.3701171875
2019-11-27,10620.1103515625
2019-11-28,10561.8701171875
2019-11-29,10301.8203125
2019-12-02,10363.91015625
2019-12-03,10355.919921875
2019-12-04,10254.08984375
2019-12-05,10321.830078125
2019-12-06,10407.1796875
2019-12-09,10408.0498046875
2019-12-10,10395.26953125
2019-12-11,10502.5302734375
2019-12-12,10614.759765625
2019-12-13,10838.1103515625
2019-12-16,10778.8896484375
2019-12-17,10964.990234375
2019-12-18,11024.66015625
2019-12-19,10985.8896484375
2019-12-20,11030.23046875
2019-12-23,11052.6796875
2019-12-24,11035.98046875
2019-12-27,11194.5498046875
2019-12-30,11225.3095703125
2019-12-31,11168.0595703125
2020-01-02,11320.5595703125
2020-01-03,11253.5498046875
2020-01-06,11165.41015625
2020-01-07,11198.75
2020-01-08,11079.7900390625
2020-01-09,11281.259765625
2020-01-10,11267.48046875
2020-01-13,11396.759765625
2020-01-14,11355.3701171875
2020-01-15,11295.4697265625
2020-01-16,11328.3798828125
2020-01-17,11419.91015625
2020-01-20,11331.490234375
2020-01-21,10970.1298828125
2020-01-22,11174.7001953125
2020-01-23,10952.2197265625
2020-01-24,10976.1904296875
2020-01-29,10618.7197265625
2020-01-30,10325.08984375
2020-01-31,10240.509765625
2020-02-03,10268.1201171875
2020-02-04,10435.3603515625
2020-02-05,10493.849609375
2020-02-06,10764.33984375
2020-02-07,10705.169921875
2020-02-10,10654.4296875
2020-02-11,10808.51953125
2020-02-12,10884.6904296875
2020-02-13,10835.3798828125
2020-02-14,10863.4501953125
2020-02-17,10957.83984375
2020-02-18,10805.150390625
2020-02-19,10908.5703125
2020-02-20,10913.9697265625
2020-02-21,10790.83984375
2020-02-24,10568.330078125
2020-02-25,10579.919921875
2020-02-26,10501.6201171875
2020-02-27,10593.1103515625
2020-02-28,10302.3603515625
2020-03-02,10485.169921875
2020-03-03,10485.16015625
2020-03-04,10521.7802734375
2020-03-05,10728.0703125
2020-03-06,10456.9296875
2020-03-09,9984.4404296875
2020-03-10,10153.3701171875
2020-03-11,10070.4697265625
2020-03-12,9725.7197265625
2020-03-13,9650.150390625
2020-03-16,9227.599609375
2020-03-17,9216.169921875
2020-03-18,8800.6201171875
2020-03-19,8559.6396484375
2020-03-20,9118.669921875
2020-03-23,8751.759765625
2020-03-24,9184.4404296875
2020-03-25,9529.490234375
2020-03-26,9447.5595703125
2020-03-27,9504.919921875
2020-03-30,9402.169921875
2020-03-31,9594.76953125
2020-04-01,9404.98046875
2020-04-02,9526.5595703125
2020-04-03,9491.099609375
2020-04-06,9652.3095703125
2020-04-07,9846.919921875
2020-04-08,9681.9501953125
2020-04-09,9811.1201171875
2020-04-14,9847.4697265625
2020-04-15,9724.7001953125
2020-04-16,9672.599609375
2020-04-17,9815.2001953125
2020-04-20,9824.419921875
2020-04-21,9614.9296875
2020-04-22,9670.2001953125
2020-04-23,9703.990234375
2020-04-24,9656.1904296875
2020-04-27,9875.58984375
2020-04-28,9983.6904296875
2020-04-29,10040.8701171875
2020-05-04,9599.01953125
2020-05-05,9698.2197265625
2020-05-06,9807.759765625
2020-05-07,9764.259765625
2020-05-08,9868.33984375
2020-05-11,9990.48046875
2020-05-12,9832.099609375
2020-05-13,9835.7099609375
2020-05-14,9687.099609375
2020-05-15,9674.5703125
2020-05-18,9726.4296875
2020-05-19,9883.3701171875
2020-05-20,9898.0
2020-05-21,9850.0703125
2020-05-22,9426.7802734375
2020-05-25,9465.9404296875
2020-05-26,9595.2001953125
2020-05-27,9567.4296875
2020-05-28,9551.5595703125
2020-05-29,9561.0302734375
2020-06-01,9833.830078125
2020-06-02,9876.25
2020-06-03,9967.5302734375
2020-06-04,9967.9296875
2020-06-05,10066.25
2020-06-08,10008.8798828125
2020-06-09,10121.1298828125
2020-06-10,10143.48046875
2020-06-11,9944.599609375
2020-06-12,9832.5302734375
2020-06-15,9655.830078125
2020-06-16,9867.6298828125
2020-06-17,9909.6298828125
2020-06-18,9916.4501953125
2020-06-19,9974.58984375
2020-06-22,9879.01953125
2020-06-23,9993.48046875
2020-06-24,9936.66015625
2020-06-26,9853.1796875
2020-06-29,9757.6904296875
2020-06-30,9758.6298828125
2020-07-02,10056.8603515625
2020-07-03,10243.2900390625
2020-07-06,10726.830078125
2020-07-07,10600.41015625
2020-07-08,10748.1103515625
2020-07-09,10781.8896484375
2020-07-10,10541.259765625
2020-07-13,10575.8798828125
2020-07-14,10405.26953125
2020-07-15,10390.5400390625
2020-07-16,10133.919921875
2020-07-17,10203.5703125
2020-07-20,10295.3203125
2020-07-21,10445.419921875
2020-07-22,10243.509765625
2020-07-23,10325.25
2020-07-24,10080.8603515625
2020-07-27,10075.4501953125
2020-07-28,10151.8896484375
2020-07-29,10184.41015625
2020-07-30,10097.080078125
2020-07-31,10039.9599609375
2020-08-03,10033.2001953125
2020-08-04,10203.8798828125
2020-08-05,10256.6396484375
2020-08-06,10202.41015625
2020-08-07,10063.4296875
2020-08-10,9990.669921875
2020-08-11,10153.400390625
2020-08-12,10215.91015625
2020-08-13,10244.599609375
2020-08-14,10266.4599609375
2020-08-17,10385.900390625
2020-08-18,10425.419921875
2020-08-19,10313.3095703125
2020-08-20,10155.8095703125
2020-08-21,10212.2099609375
2020-08-24,10336.9501953125
2020-08-25,10291.849609375
2020-08-26,10300.3603515625
2020-08-27,10201.9404296875
2020-08-28,10182.830078125
2020-08-31,9991.48046875
2020-09-01,10013.3203125
2020-09-02,10000.9599609375
2020-09-03,9940.1298828125
2020-09-04,9883.98046875
2020-09-07,9764.8203125
2020-09-08,9830.3896484375
2020-09-09,9728.51953125
2020-09-10,9683.75
2020-09-11,9752.5
2020-09-14,9806.6396484375
2020-09-15,9829.0703125
2020-09-16,9845.7900390625
2020-09-17,9732.150390625
2020-09-18,9803.099609375
2020-09-21,9640.419921875
2020-09-22,9576.8095703125
2020-09-23,9558.7802734375
2020-09-24,9371.1904296875
2020-09-25,9302.58984375
2020-09-28,9383.400390625
2020-09-29,9281.51953125
2020-09-30,9397.3701171875
2020-10-05,9447.990234375
2020-10-06,9536.490234375
2020-10-07,9629.2900390625
2020-10-08,9624.48046875
2020-10-09,9617.849609375
2020-10-12,9878.740234375
2020-10-14,9920.76953125
2020-10-15,9762.2802734375
2020-10-16,9914.900390625
2020-10-19,9978.16015625
2020-10-20,9988.330078125
2020-10-21,10077.7802734375
2020-10-22,10085.1796875
2020-10-23,10125.58984375
2020-10-27,10003.099609375
2020-10-28,9963.3603515625
2020-10-29,9955.4599609375
2020-10-30,9760.240234375
2020-11-02,9936.5595703125
2020-11-03,10071.41015625
2020-11-04,10099.16015625
2020-11-05,10478.83984375
2020-11-06,10497.7998046875
2020-11-09,10633.0703125
2020-11-10,10586.8896484375
2020-11-11,10541.33984375
2020-11-12,10579.4697265625
2020-11-13,10545.26953125
2020-11-16,10578.9404296875
2020-11-17,10550.2001953125
2020-11-18,10640.0498046875
2020-11-19,10555.3603515625
2020-11-20,10553.349609375
2020-11-23,10666.5302734375
2020-11-24,10612.580078125
2020-11-25,10557.830078125
2020-11-26,10701.490234375
2020-11-27,10790.2998046875
2020-11-30,10546.4697265625
2020-12-01,10659.6396484375
2020-12-02,10573.7900390625
2020-12-03,10586.3701171875
2020-12-04,10624.650390625
2020-12-07,10473.3203125
2020-12-08,10409.58984375
2020-12-09,10488.3203125
2020-12-10,10415.7197265625
2020-12-11,10452.5
2020-12-14,10443.1201171875
2020-12-15,10399.5595703125
2020-12-16,10461.900390625
2020-12-17,10545.73046875
2020-12-18,10483.33984375
2020-12-21,10401.830078125
2020-12-22,10384.1796875
2020-12-23,10482.51953125
2020-12-24,10430.5302734375
2020-12-28,10311.48046875
2020-12-29,10449.169921875
2020-12-30,10662.9296875
2020-12-31,10738.400390625
2021-01-04,10722.990234375
2021-01-05,10774.150390625
2021-01-06,10899.830078125
2021-01-07,10796.73046875
2021-01-08,10955.5498046875
2021-01-11,11059.509765625
2021-01-12,11217.6904296875
2021-01-13,11184.900390625
2021-01-14,11299.169921875
2021-01-15,11320.5302734375
2021-01-18,11462.51953125
2021-01-19,11734.330078125
2021-01-20,11949.349609375
2021-01-21,11889.4501953125
2021-01-22,11677.4501953125
2021-01-25,11960.490234375
2021-01-26,11695.4296875
2021-01-27,11651.240234375
2021-01-28,11334.0302734375
2021-01-29,11208.7802734375
2021-02-01,11454.1796875
2021-02-02,11609.01953125
2021-02-03,11651.83984375
2021-02-04,11563.5
2021-02-05,11561.3203125
2021-02-08,11560.009765625
2021-02-09,11602.759765625
2021-02-10,11810.25
2021-02-11,11880.490234375
2021-02-16,12036.150390625
2021-02-17,12228.6298828125
2021-02-18,12041.5302734375
2021-02-19,12106.76953125
2021-02-22,11893.6796875
2021-02-23,11909.6298828125
2021-02-24,11509.73046875
2021-02-25,11717.41015625
2021-02-26,11247.2099609375
2021-03-01,11453.6796875
2021-03-02,11361.349609375
2021-03-03,11666.240234375
2021-03-04,11325.580078125
2021-03-05,11292.2197265625
2021-03-08,11014.7900390625
2021-03-09,10973.150390625
2021-03-10,11059.669921875
2021-03-11,11340.400390625
2021-03-12,11172.9501953125
2021-03-15,11144.080078125
2021-03-16,11329.4296875
2021-03-17,11358.66015625
2021-03-18,11470.4296875
2021-03-19,11283.919921875
2021-03-22,11306.7099609375
2021-03-23,11111.1796875
2021-03-24,10847.98046875
2021-03-25,10744.26953125
2021-03-26,10966.0595703125
2021-03-29,10942.9404296875
2021-03-30,11020.8701171875
2021-03-31,10972.0400390625
2021-04-01,11217.41015625
2021-04-07,11070.580078125
2021-04-08,11109.48046875
2021-04-09,10977.3701171875
2021-04-12,10874.830078125
2021-04-13,10850.5302734375
2021-04-14,10999.2998046875
2021-04-15,10905.8896484375
2021-04-16,11027.509765625
2021-04-19,11092.9501953125
2021-04-20,11085.8701171875
2021-04-21,10888.51953125
2021-04-22,10939.1201171875
2021-04-23,11067.83984375
2021-04-26,10981.3095703125
2021-04-27,10983.4599609375
2021-04-28,11014.6904296875
2021-04-29,11049.8798828125
2021-04-30,10825.25
2021-05-03,10713.0
2021-05-04,10765.7197265625
2021-05-05,10721.8701171875
2021-05-06,10756.3701171875
2021-05-07,10699.0
2021-05-10,10651.0703125
2021-05-11,10431.5498046875
2021-05-12,10556.5703125
2021-05-13,10339.990234375
2021-05-14,10404.9501953125
2021-05-17,10503.83984375
2021-05-18,10654.2998046875
2021-05-20,10642.7998046875
2021-05-21,10702.5703125
2021-05-24,10641.400390625
2021-05-25,10792.6298828125
2021-05-26,10855.580078125
2021-05-27,10848.349609375
2021-05-28,10793.5498046875
2021-05-31,10889.1201171875
2021-06-01,10990.75
2021-06-02,10951.83984375
2021-06-03,10826.7802734375
2021-06-04,10805.6396484375
2021-06-07,10748.2001953125
2021-06-08,10729.51953125
2021-06-09,10704.75
2021-06-10,10716.2802734375
2021-06-11,10750.9501953125
2021-06-15,10668.9296875
2021-06-16,10562.9697265625
2021-06-17,10589.669921875
2021-06-18,10646.3896484375
2021-06-21,10547.8603515625
2021-06-22,10469.7998046875
2021-06-23,10673.91015625
2021-06-24,10677.3095703125
2021-06-25,10878.4501953125
2021-06-28,10863.5703125
2021-06-29,10757.2998046875
2021-06-30,10663.3896484375
2021-07-02,10415.580078125
2021-07-05,10274.1796875
2021-07-06,10269.599609375
2021-07-07,10149.83984375
2021-07-08,9822.5595703125
2021-07-09,9885.419921875
2021-07-12,9945.73046875
2021-07-13,10113.3203125
2021-07-14,10065.0703125
2021-07-15,10174.26953125
2021-07-16,10152.9501953125
2021-07-19,9958.5595703125
2021-07-20,9864.5703125
2021-07-21,9831.01953125
2021-07-22,10006.5703125
2021-07-23,9839.0498046875
2021-07-26,9355.240234375
2021-07-27,8879.580078125
2021-07-28,9071.099609375
2021-07-29,9415.6904296875
2021-07-30,9233.2197265625
2021-08-02,9336.599609375
2021-08-03,9320.3798828125
2021-08-04,9419.25
2021-08-05,9296.4296875
2021-08-06,9273.5498046875
2021-08-09,9313.9697265625
2021-08-10,9499.1796875
2021-08-11,9548.1298828125
2021-08-12,9465.4599609375
2021-08-13,9377.7900390625
2021-08-16,9265.240234375
2021-08-17,9057.8798828125
2021-08-18,9150.3603515625
2021-08-19,8916.01953125
2021-08-20,8742.4404296875
2021-08-23,8815.5595703125
2021-08-24,9098.6796875
2021-08-25,9076.0302734375
2021-08-26,8937.2900390625
2021-08-27,8957.8095703125
2021-08-30,8995.8203125
2021-08-31,9183.759765625
2021-09-01,9271.3203125
2021-09-02,9341.2998046875
2021-09-03,9291.7099609375
2021-09-06,9371.150390625
2021-09-07,9468.2197265625
2021-09-08,9449.3896484375
2021-09-09,9183.580078125
2021-09-10,9386.83984375
2021-09-13,9238.990234375
2021-09-14,9081.73046875
2021-09-15,8936.5302734375
2021-09-16,8805.7998046875
2021-09-17,8940.4697265625
2021-09-20,8638.5498046875
2021-09-21,8640.3701171875
2021-09-23,8733.73046875
2021-09-24,8604.990234375
2021-09-27,8583.8203125
2021-09-28,8720.2998046875
2021-09-29,8760.4404296875
2021-09-30,8726.3798828125
2021-10-04,8521.1904296875
2021-10-05,8515.5498046875
2021-10-06,8412.7197265625
2021-10-07,8713.0498046875
2021-10-08,8775.650390625
2021-10-11,8999.259765625
2021-10-12,8849.169921875
2021-10-15,8966.169921875
2021-10-18,8971.400390625
2021-10-19,9136.0703125
2021-10-20,9276.6904296875
2021-10-21,9273.5703125
2021-10-22,9356.849609375
2021-10-25,9322.080078125
2021-10-26,9259.4296875
2021-10-27,9093.7998046875
2021-10-28,9052.7001953125
2021-10-29,8961.73046875
2021-11-01,8899.3203125
2021-11-02,8863.830078125
2021-11-03,8856.990234375
2021-11-04,8953.1201171875
2021-11-05,8820.830078125
2021-11-08,8793.73046875
2021-11-09,8806.01953125
2021-11-10,8910.98046875
2021-11-11,9048.3896484375
2021-11-12,9114.3701171875
2021-11-15,9085.599609375
2021-11-16,9225.8095703125
2021-11-17,9193.2099609375
2021-11-18,9036.0400390625
2021-11-19,8970.669921875
2021-11-22,8929.7802734375
2021-11-23,8827.669921875
2021-11-24,8794.8203125
2021-11-25,8809.7197265625
2021-11-26,8576.0703125
2021-11-29,8498.259765625
2021-11-30,8368.490234375
2021-12-01,8426.240234375
2021-12-02,8506.3603515625
2021-12-03,8455.4501953125
2021-12-06,8274.76953125
2021-12-07,8527.1201171875
2021-12-08,8522.900390625
2021-12-09,8657.76953125
2021-12-10,8578.330078125
2021-12-13,8551.1396484375
2021-12-14,8418.6103515625
2021-12-15,8342.91015625
2021-12-16,8349.650390625
2021-12-17,8218.0
2021-12-20,8042.740234375
2021-12-21,8141.47021484375
2021-12-22,8195.23046875
2021-12-23,8204.3095703125
2021-12-24,8201.9501953125
2021-12-28,8194.4501953125
2021-12-29,8098.759765625
2021-12-30,8096.43994140625
2021-12-31,8236.349609375
2022-01-03,8188.759765625
2022-01-04,8180.16015625
2022-01-05,8015.7001953125
2022-01-06,8068.93017578125
2022-01-07,8231.2802734375
2022-01-10,8365.3701171875
2022-01-11,8369.009765625
2022-01-12,8612.849609375
2022-01-13,8602.3798828125
2022-01-14,8554.7900390625
2022-01-17,8463.8798828125
2022-01-18,8449.0
2022-01-19,8441.6904296875
2022-01-20,8761.5595703125
2022-01-21,8787.2998046875
2022-01-24,8658.1103515625
2022-01-25,8503.349609375
2022-01-26,8512.2900390625
2022-01-27,8291.2998046875
2022-01-28,8210.2900390625
2022-01-31,8349.9501953125
2022-02-04,8584.3701171875
2022-02-07,8589.5302734375
2022-02-08,8513.2998046875
2022-02-09,8723.330078125
2022-02-10,8789.919921875
2022-02-11,8784.3896484375
2022-02-14,8618.48046875
2022-02-15,8528.26953125
2022-02-16,8678.9404296875
2022-02-17,8711.400390625
2022-02-18,8537.9697265625
2022-02-21,8455.990234375
2022-02-22,8270.6904296875
2022-02-23,8317.2197265625
2022-02-24,8030.89990234375
2022-02-25,7991.64013671875
2022-02-28,8023.93017578125
2022-03-01,8053.0400390625
2022-03-02,7908.18017578125
2022-03-03,7900.0400390625
2022-03-04,7686.8701171875
2022-03-07,7412.58984375
2022-03-08,7237.7998046875
2022-03-09,7189.580078125
2022-03-10,7255.81982421875
2022-03-11,7060.60009765625
2022-03-14,6555.5498046875
2022-03-15,6123.93994140625
2022-03-16,6889.4501953125
2022-03-17,7407.56982421875
2022-03-18,7366.419921875
2022-03-21,7244.47998046875
2022-03-22,7538.5498046875
2022-03-23,7635.1298828125
2022-03-24,7528.14013671875
2022-03-25,7283.919921875
2022-03-28,7396.25
2022-03-29,7513.0
2022-03-30,7609.3701171875
2022-03-31,7525.89013671875
2022-04-01,7537.16015625
2022-04-04,7770.97998046875
2022-04-06,7608.7998046875
2022-04-07,7495.5400390625
2022-04-08,7490.3701171875
2022-04-11,7208.490234375
2022-04-12,7264.43017578125
2022-04-13,7314.81982421875
2022-04-14,7385.580078125
2022-04-19,7167.669921875
2022-04-20,7098.2900390625
2022-04-21,6962.2001953125
2022-04-22,6972.3798828125
2022-04-25,6684.72998046875
2022-04-26,6747.419921875
2022-04-27,6786.02001953125
2022-04-28,6918.6201171875
2022-04-29,7298.68994140625
2022-05-03,7267.25
2022-05-04,7137.6298828125
2022-05-05,7117.75
2022-05-06,6809.52001953125
2022-05-10,6658.25
2022-05-11,6769.72021484375
2022-05-12,6594.81005859375
2022-05-13,6807.02978515625
2022-05-16,6826.31005859375
2022-05-17,7076.7998046875
2022-05-18,7089.2900390625
2022-05-19,6899.18994140625
2022-05-20,7121.18017578125
2022-05-23,7022.4501953125
2022-05-24,6883.14013671875
2022-05-25,6898.56005859375
2022-05-26,6877.2099609375
2022-05-27,7082.3798828125
2022-05-30,7255.1298828125
2022-05-31,7416.75
2022-06-01,7345.64013671875
2022-06-02,7267.56982421875
2022-06-06,7499.97021484375
2022-06-07,7467.8701171875
2022-06-08,7679.60009765625
2022-06-09,7606.35009765625
2022-06-10,7609.56005859375
2022-06-13,7340.52001953125
2022-06-14,7333.60986328125
2022-06-15,7452.89013671875
2022-06-16,7259.41015625
2022-06-17,7367.68017578125
2022-06-20,7399.60009765625
2022-06-21,7549.580078125
2022-06-22,7335.0
2022-06-23,7463.080078125
2022-06-24,7629.06005859375
2022-06-27,7816.93994140625
2022-06-28,7893.759765625
2022-06-29,7694.64013671875
2022-06-30,7666.8798828125
2022-07-04,7647.7001953125
2022-07-05,7642.4501953125
2022-07-06,7545.919921875
2022-07-07,7538.97998046875
2022-07-08,7551.7001953125
2022-07-11,7320.91015625
2022-07-12,7191.64013671875
2022-07-13,7145.830078125
2022-07-14,7125.9501953125
2022-07-15,6958.02001953125
2022-07-18,7168.89013671875
2022-07-19,7097.39013671875
2022-07-20,7179.06982421875
2022-07-21,7099.5498046875
2022-07-22,7106.7001953125
2022-07-25,7077.08984375
2022-07-26,7185.18994140625
2022-07-27,7091.47021484375
2022-07-28,7082.580078125
2022-07-29,6885.47998046875
2022-08-01,6876.7099609375
2022-08-02,6702.06982421875
2022-08-03,6736.9599609375
2022-08-04,6879.68994140625
2022-08-05,6902.18017578125
2022-08-08,6821.52001953125
2022-08-09,6794.77001953125
2022-08-10,6644.1298828125
2022-08-11,6823.39013671875
2022-08-12,6857.47998046875
2022-08-15,6814.47021484375
2022-08-16,6727.93994140625
2022-08-17,6755.31005859375
2022-08-18,6700.419921875
2022-08-19,6719.8798828125
2022-08-22,6695.2900390625
2022-08-23,6648.85009765625
2022-08-24,6565.68994140625
2022-08-25,6848.89013671875
2022-08-26,6920.990234375
2022-08-29,6872.259765625
2022-08-30,6840.169921875
2022-08-31,6865.1201171875
2022-09-01,6742.0400390625
2022-09-02,6672.419921875
2022-09-05,6577.52978515625
2022-09-06,6555.7998046875
2022-09-07,6513.22021484375
2022-09-08,6436.60009765625
2022-09-09,6628.14013671875
2022-09-13,6633.0498046875
2022-09-14,6470.64990234375
2022-09-15,6508.990234375
