date,price
1997-07-01,18.509902954101562
1997-07-02,18.729900360107422
1997-07-03,19.11989974975586
1997-07-04,19.179899215698242
1997-07-07,19.529897689819336
1997-07-08,19.109899520874023
1997-07-09,19.509897232055664
1997-07-10,19.989892959594727
1997-07-11,20.269893646240234
1997-07-14,20.42989158630371
1997-07-15,20.359891891479492
1997-07-16,20.089893341064453
1997-07-17,20.059892654418945
1997-07-18,20.09989356994629
1997-07-21,19.549896240234375
1997-07-22,19.529897689819336
1997-07-23,19.189899444580078
1997-07-24,19.249897003173828
1997-07-25,18.8898983001709
1997-07-28,18.35990333557129
1997-07-29,18.499902725219727
1997-07-30,19.02989959716797
1997-07-31,19.529897689819336
1997-08-01,19.729894638061523
1997-08-04,20.359891891479492
1997-08-05,20.02989387512207
1997-08-06,20.33989143371582
1997-08-07,20.49989128112793
1997-08-08,20.399890899658203
1997-08-11,20.31989097595215
1997-08-12,20.359891891479492
1997-08-13,20.04989242553711
1997-08-14,20.159893035888672
1997-08-15,20.039894104003906
1997-08-18,19.5198974609375
1997-08-19,19.3998966217041
1997-08-20,19.299896240234375
1997-08-21,19.749895095825195
1997-08-22,19.659894943237305
1997-08-25,19.509897232055664
1997-08-26,19.249897003173828
1997-08-27,19.249897003173828
1997-08-28,19.729894638061523
1997-08-29,19.799894332885742
1997-09-01,19.779895782470703
1997-09-02,20.199893951416016
1997-09-03,20.539892196655273
1997-09-04,21.039888381958008
1997-09-05,21.239887237548828
1997-09-08,21.979883193969727
1997-09-09,22.349882125854492
1997-09-10,22.589879989624023
1997-09-11,22.92987823486328
1997-09-12,23.06987762451172
1997-09-15,23.619874954223633
1997-09-16,23.589874267578125
1997-09-17,24.099872589111328
1997-09-18,24.06987190246582
1997-09-19,23.899873733520508
1997-09-22,24.019872665405273
1997-09-23,24.129871368408203
1997-09-24,24.869869232177734
1997-09-25,25.549863815307617
1997-09-26,25.919862747192383
1997-09-29,26.43985939025879
1997-09-30,25.92986297607422
1997-10-01,25.839862823486328
1997-10-02,26.96985626220703
1997-10-03,27.519853591918945
1997-10-06,28.489849090576172
1997-10-07,28.53985023498535
1997-10-08,29.389842987060547
1997-10-09,29.539844512939453
1997-10-10,29.42984390258789
1997-10-13,30.47983741760254
1997-10-14,32.11982727050781
1997-10-15,32.229827880859375
1997-10-16,32.579830169677734
1997-10-17,34.50981521606445
1997-10-20,34.15981674194336
1997-10-21,34.41981506347656
1997-10-22,34.96981430053711
1997-10-23,35.429813385009766
1997-10-24,35.11981201171875
1997-10-27,31.189834594726562
1997-10-28,28.239849090576172
1997-10-30,27.16985511779785
1997-10-31,28.459848403930664
1997-11-03,28.459848403930664
1997-11-04,29.71984100341797
1997-11-05,31.679832458496094
1997-11-06,31.629831314086914
1997-11-07,29.579843521118164
1997-11-10,29.82984161376953
1997-11-11,29.179845809936523
1997-11-12,28.009851455688477
1997-11-13,26.939857482910156
1997-11-14,26.919857025146484
1997-11-17,28.89984703063965
1997-11-18,29.619844436645508
1997-11-19,29.149845123291016
1997-11-20,29.689842224121094
1997-11-21,30.76983642578125
1997-11-24,27.86985206604004
1997-11-25,28.419849395751953
1997-11-26,29.019845962524414
1997-11-27,29.039846420288086
1997-11-28,28.78984832763672
1997-12-01,28.139850616455078
1997-12-02,29.22984504699707
1997-12-03,29.979841232299805
1997-12-04,30.52983856201172
1997-12-05,29.679841995239258
1997-12-08,28.569849014282227
1997-12-09,29.249845504760742
1997-12-10,29.399843215942383
1997-12-11,28.66984748840332
1997-12-12,28.42984962463379
1997-12-15,29.69984245300293
1997-12-16,29.529844284057617
1997-12-17,30.069839477539062
1997-12-18,30.579837799072266
1997-12-19,31.4498348236084
1997-12-22,31.769832611083984
1997-12-23,31.749832153320312
1997-12-24,31.28983497619629
1997-12-25,30.749835968017578
1997-12-26,31.829830169677734
1997-12-29,33.349822998046875
1997-12-30,34.58981704711914
1997-12-31,34.50981521606445
1998-01-05,37.113800048828125
1998-01-06,36.519805908203125
1998-01-07,36.8258056640625
1998-01-08,35.90081024169922
1998-01-09,35.87080764770508
1998-01-12,31.996829986572266
1998-01-13,34.13882064819336
1998-01-14,32.84882354736328
1998-01-15,32.945823669433594
1998-01-16,33.84782028198242
1998-01-19,35.13081359863281
1998-01-20,34.77881622314453
1998-01-21,35.23881149291992
1998-01-22,34.52181625366211
1998-01-23,34.597816467285156
1998-01-26,35.17181396484375
1998-01-27,35.153812408447266
1998-01-28,35.4718132019043
1998-02-02,33.67182159423828
