date,price
2002-02-13,493.510009765625
2002-02-14,500.5299987792969
2002-02-15,498.1000061035156
2002-02-18,493.5
2002-02-19,482.6600036621094
2002-02-20,480.0400085449219
2002-02-21,485.0899963378906
2002-02-22,478.3399963378906
2002-02-25,484.8900146484375
2002-02-26,487.1700134277344
2002-02-27,492.6700134277344
2002-02-28,494.9100036621094
2002-03-01,499.0
2002-03-04,511.57000732421875
2002-03-05,512.8400268554688
2002-03-06,513.1199951171875
2002-03-07,518.0
2002-03-08,519.0700073242188
2002-03-11,518.5900268554688
2002-03-12,515.8400268554688
2002-03-13,511.3500061035156
2002-03-14,511.3900146484375
2002-03-15,517.5700073242188
2002-03-18,522.5
2002-03-19,526.760009765625
2002-03-20,521.8800048828125
2002-03-21,521.1900024414062
2002-03-22,523.3499755859375
2002-03-25,521.739990234375
2002-03-26,523.1199951171875
2002-03-27,523.27001953125
2002-03-28,531.2100219726562
2002-04-02,528.5999755859375
2002-04-03,528.2899780273438
2002-04-04,521.72998046875
2002-04-05,517.1500244140625
2002-04-08,509.05999755859375
2002-04-09,511.2799987792969
2002-04-10,515.6599731445312
2002-04-11,509.6000061035156
2002-04-12,511.6499938964844
2002-04-15,513.5999755859375
2002-04-16,526.0800170898438
2002-04-17,528.8300170898438
2002-04-18,526.5399780273438
2002-04-19,528.22998046875
2002-04-22,525.3800048828125
2002-04-23,526.1300048828125
2002-04-24,520.5700073242188
2002-04-25,512.27001953125
2002-04-26,509.260009765625
2002-04-29,505.4100036621094
2002-04-30,511.2799987792969
2002-05-02,503.2300109863281
2002-05-03,495.739990234375
2002-05-06,493.7099914550781
2002-05-07,489.19000244140625
2002-05-08,498.05999755859375
2002-05-09,498.2300109863281
2002-05-10,490.5199890136719
2002-05-13,493.6700134277344
2002-05-14,501.8399963378906
2002-05-15,503.8299865722656
2002-05-16,502.010009765625
2002-05-17,498.1600036621094
2002-05-20,495.4100036621094
2002-05-21,492.3999938964844
2002-05-22,486.7300109863281
2002-05-23,492.0400085449219
2002-05-24,492.1600036621094
2002-05-27,492.94000244140625
2002-05-28,490.1000061035156
2002-05-29,489.5400085449219
2002-05-30,480.3399963378906
2002-05-31,484.54998779296875
2002-06-03,478.04998779296875
2002-06-04,462.57000732421875
2002-06-05,463.0199890136719
2002-06-06,466.0
2002-06-07,454.1400146484375
2002-06-10,454.0299987792969
2002-06-11,462.32000732421875
2002-06-12,446.9700012207031
2002-06-13,441.9800109863281
2002-06-14,429.95001220703125
2002-06-17,446.1099853515625
2002-06-18,447.04998779296875
2002-06-19,439.1499938964844
2002-06-20,427.42999267578125
2002-06-21,423.1600036621094
2002-06-24,410.7300109863281
2002-06-25,423.44000244140625
2002-06-26,413.1700134277344
2002-06-27,419.05999755859375
2002-06-28,439.6600036621094
2002-07-01,438.92999267578125
2002-07-02,420.79998779296875
2002-07-03,406.0799865722656
2002-07-04,419.94000244140625
2002-07-05,437.3599853515625
2002-07-08,433.8900146484375
2002-07-09,429.29998779296875
2002-07-10,409.7799987792969
2002-07-11,391.7799987792969
2002-07-12,391.010009765625
2002-07-15,368.010009765625
2002-07-16,363.8500061035156
2002-07-17,379.510009765625
2002-07-18,386.7099914550781
2002-07-19,368.30999755859375
2002-07-22,342.8299865722656
2002-07-23,330.7300109863281
2002-07-24,318.4599914550781
2002-07-25,336.1300048828125
2002-07-26,336.07000732421875
2002-07-29,361.8699951171875
2002-07-30,355.9200134277344
2002-07-31,363.5899963378906
2002-08-01,342.0400085449219
2002-08-02,336.2099914550781
2002-08-05,323.1600036621094
2002-08-06,338.32000732421875
2002-08-07,337.1600036621094
2002-08-08,353.8999938964844
2002-08-09,361.6300048828125
2002-08-12,352.2900085449219
2002-08-13,357.44000244140625
2002-08-14,347.2200012207031
2002-08-15,364.2200012207031
2002-08-16,369.1099853515625
2002-08-19,386.1099853515625
2002-08-20,379.4200134277344
2002-08-21,380.6600036621094
2002-08-22,395.6499938964844
2002-08-23,390.32000732421875
2002-08-26,379.8699951171875
2002-08-27,394.95001220703125
2002-08-28,377.3599853515625
2002-08-29,365.82000732421875
2002-08-30,371.5899963378906
2002-09-02,363.8999938964844
2002-09-03,349.739990234375
2002-09-04,349.7099914550781
2002-09-05,344.8900146484375
2002-09-06,356.1099853515625
2002-09-09,346.3699951171875
2002-09-10,357.19000244140625
2002-09-11,367.3599853515625
2002-09-12,349.45001220703125
2002-09-13,339.45001220703125
2002-09-16,336.6300048828125
2002-09-17,332.19000244140625
2002-09-18,316.04998779296875
2002-09-19,310.4100036621094
2002-09-20,308.0199890136719
2002-09-23,294.7200012207031
2002-09-24,293.760009765625
2002-09-25,299.95001220703125
2002-09-26,319.7799987792969
2002-09-27,315.739990234375
2002-09-30,296.3599853515625
2002-10-01,305.04998779296875
2002-10-02,317.4100036621094
2002-10-03,313.8999938964844
2002-10-04,305.8800048828125
2002-10-07,300.489990234375
2002-10-08,292.510009765625
2002-10-09,291.44000244140625
2002-10-10,301.4800109863281
2002-10-11,317.75
2002-10-14,316.1300048828125
2002-10-15,340.5899963378906
2002-10-16,331.94000244140625
2002-10-17,343.45001220703125
2002-10-18,345.3399963378906
2002-10-21,344.739990234375
2002-10-22,342.6000061035156
2002-10-23,329.32000732421875
2002-10-24,336.2699890136719
2002-10-25,330.5299987792969
2002-10-28,339.3699951171875
2002-10-29,323.0400085449219
2002-10-30,335.07000732421875
2002-10-31,342.8399963378906
2002-11-01,339.1099853515625
2002-11-04,352.0299987792969
2002-11-05,354.4100036621094
2002-11-06,349.32000732421875
2002-11-07,336.2200012207031
2002-11-08,330.2300109863281
2002-11-11,328.1099853515625
2002-11-12,328.30999755859375
2002-11-13,326.1700134277344
2002-11-14,335.6600036621094
2002-11-15,338.1700134277344
2002-11-18,343.239990234375
2002-11-19,340.82000732421875
2002-11-20,339.3500061035156
2002-11-21,356.3399963378906
2002-11-22,357.55999755859375
2002-11-25,358.5899963378906
2002-11-26,347.6400146484375
2002-11-27,357.3999938964844
2002-11-28,360.1000061035156
2002-11-29,361.989990234375
2002-12-02,361.1600036621094
2002-12-03,349.2300109863281
2002-12-04,343.2799987792969
2002-12-05,339.3299865722656
2002-12-06,338.4700012207031
2002-12-09,330.0899963378906
2002-12-10,331.04998779296875
2002-12-11,335.7200012207031
2002-12-12,330.0899963378906
2002-12-13,322.75
2002-12-16,335.510009765625
2002-12-17,330.3900146484375
2002-12-18,323.54998779296875
2002-12-19,320.7200012207031
2002-12-20,325.239990234375
2002-12-23,329.7200012207031
2002-12-24,327.3599853515625
2002-12-27,317.8599853515625
2002-12-30,320.2900085449219
2002-12-31,322.7300109863281
2003-01-02,337.260009765625
2003-01-03,335.3399963378906
2003-01-06,336.2300109863281
2003-01-07,334.8900146484375
2003-01-08,328.7300109863281
2003-01-09,333.1499938964844
2003-01-10,333.1300048828125
2003-01-13,335.20001220703125
2003-01-14,335.1499938964844
2003-01-15,330.7300109863281
2003-01-16,329.989990234375
2003-01-17,318.5899963378906
2003-01-20,313.0400085449219
2003-01-21,307.69000244140625
2003-01-22,300.7900085449219
2003-01-23,297.8900146484375
2003-01-24,295.8399963378906
2003-01-27,284.3299865722656
2003-01-28,284.8500061035156
2003-01-29,282.7200012207031
2003-01-30,292.94000244140625
2003-01-31,294.94000244140625
2003-02-03,298.989990234375
2003-02-04,285.5400085449219
2003-02-05,290.8699951171875
2003-02-06,284.3500061035156
2003-02-07,279.2200012207031
2003-02-10,274.79998779296875
2003-02-11,284.44000244140625
2003-02-12,275.3999938964844
2003-02-13,275.6600036621094
2003-02-14,284.3299865722656
2003-02-17,291.1000061035156
2003-02-18,293.7200012207031
2003-02-19,286.1000061035156
2003-02-20,281.6099853515625
2003-02-21,282.8999938964844
2003-02-24,267.6700134277344
2003-02-25,257.30999755859375
2003-02-26,253.42999267578125
2003-02-27,258.45001220703125
2003-02-28,266.2099914550781
2003-03-03,267.5400085449219
2003-03-04,257.05999755859375
2003-03-05,253.52999877929688
2003-03-06,246.88999938964844
2003-03-07,236.1999969482422
2003-03-10,228.25999450683594
2003-03-11,227.6699981689453
2003-03-12,218.44000244140625
2003-03-13,240.25
2003-03-14,257.3299865722656
2003-03-17,268.9599914550781
2003-03-18,264.1000061035156
2003-03-19,267.80999755859375
2003-03-20,264.9100036621094
2003-03-21,278.0899963378906
2003-03-24,260.3399963378906
2003-03-25,267.6499938964844
2003-03-26,266.5899963378906
2003-03-27,261.3800048828125
2003-03-28,262.1199951171875
2003-03-31,248.5399932861328
2003-04-01,252.57000732421875
2003-04-02,265.1700134277344
2003-04-03,268.8900146484375
2003-04-04,270.5299987792969
2003-04-07,285.8900146484375
2003-04-08,279.489990234375
2003-04-09,278.1099853515625
2003-04-10,271.9700012207031
2003-04-11,276.2200012207031
2003-04-14,278.8699951171875
2003-04-15,288.2200012207031
2003-04-16,287.45001220703125
2003-04-17,287.2099914550781
2003-04-22,287.6600036621094
2003-04-23,291.69000244140625
2003-04-24,282.5400085449219
2003-04-25,278.29998779296875
