date,price
2008-12-18,1351.71142578125
2008-12-19,1348.2325439453125
2008-12-22,1345.255615234375
2008-12-23,1343.66357421875
2008-12-24,1336.56201171875
2008-12-30,1355.355224609375
2009-01-05,1437.281982421875
2009-01-06,1435.4810791015625
2009-01-07,1421.4146728515625
2009-01-08,1402.6064453125
2009-01-09,1416.6148681640625
2009-01-12,1406.498291015625
2009-01-13,1399.6785888671875
2009-01-14,1386.8519287109375
2009-01-15,1343.441650390625
2009-01-16,1363.822998046875
2009-01-19,1350.6343994140625
2009-01-20,1344.0986328125
2009-01-21,1321.4014892578125
2009-01-22,1327.271484375
2009-01-23,1315.53369140625
2009-01-27,1336.5789794921875
2009-01-28,1321.3995361328125
2009-01-29,1324.5985107421875
2009-01-30,1332.6151123046875
2009-02-02,1310.5919189453125
2009-02-03,1304.2802734375
2009-02-04,1320.3115234375
2009-02-05,1328.023193359375
2009-02-06,1350.58837890625
2009-02-09,1342.173583984375
2009-02-10,1332.0771484375
2009-02-11,1324.7724609375
2009-02-12,1325.3695068359375
2009-02-13,1338.68994140625
2009-02-16,1341.94970703125
2009-02-17,1317.98876953125
2009-02-18,1330.55810546875
2009-02-19,1323.64453125
2009-02-20,1296.8916015625
2009-02-23,1312.387939453125
2009-02-24,1295.818603515625
2009-02-25,1300.0574951171875
2009-02-26,1290.2708740234375
2009-02-27,1285.4259033203125
2009-03-02,1256.06005859375
2009-03-03,1264.7667236328125
2009-03-04,1289.329833984375
2009-03-05,1288.02392578125
2009-03-06,1286.6429443359375
2009-03-10,1300.1644287109375
2009-03-11,1314.4678955078125
2009-03-12,1310.363037109375
2009-03-13,1327.385498046875
2009-03-16,1324.7955322265625
2009-03-17,1312.041015625
2009-03-18,1322.7855224609375
2009-03-19,1341.55078125
2009-03-20,1360.8360595703125
2009-03-23,1406.59228515625
2009-03-24,1436.06005859375
2009-03-25,1419.9178466796875
2009-03-27,1462.68798828125
2009-03-30,1419.036865234375
2009-03-31,1434.01806640625
2009-04-01,1461.6910400390625
2009-04-02,1499.674560546875
2009-04-03,1500.302490234375
2009-04-06,1516.58203125
2009-04-07,1490.7989501953125
2009-04-08,1465.6929931640625
2009-04-13,1540.3428955078125
2009-04-14,1570.1998291015625
2009-04-15,1593.600830078125
2009-04-16,1625.0238037109375
2009-04-17,1634.726318359375
2009-04-20,1661.7802734375
2009-04-22,1615.169189453125
2009-04-23,1592.6378173828125
2009-04-24,1591.274169921875
2009-04-27,1576.019775390625
2009-04-28,1595.8529052734375
2009-04-29,1644.12109375
2009-04-30,1722.698974609375
2009-05-01,1729.5147705078125
2009-05-04,1788.0775146484375
2009-05-05,1772.0009765625
2009-05-06,1798.26611328125
2009-05-07,1828.7808837890625
2009-05-08,1862.45947265625
2009-05-11,1830.669677734375
2009-05-12,1841.9503173828125
2009-05-13,1851.260009765625
2009-05-14,1784.93359375
2009-05-15,1750.8458251953125
2009-05-18,1803.497802734375
2009-05-19,1885.9425048828125
2009-05-20,1885.6485595703125
2009-05-22,1881.6358642578125
2009-05-25,1890.8973388671875
2009-05-26,1857.513671875
2009-05-27,1892.7694091796875
2009-05-28,1902.8018798828125
2009-05-29,1916.7564697265625
2009-06-01,1998.502197265625
2009-06-02,1998.565185546875
2009-06-03,2010.835693359375
2009-06-04,2032.6368408203125
2009-06-05,2078.849853515625
2009-06-08,2056.56689453125
2009-06-09,2093.212646484375
2009-06-10,2108.73193359375
2009-06-11,2089.503662109375
2009-06-12,2090.86181640625
2009-06-15,2069.794677734375
2009-06-16,2030.286865234375
2009-06-17,2024.8861083984375
2009-06-18,1950.9110107421875
2009-06-19,1990.39453125
2009-06-22,1974.9501953125
2009-06-23,1914.3104248046875
2009-06-24,1995.5963134765625
2009-06-25,2044.0914306640625
2009-06-26,2040.1136474609375
2009-06-29,2033.6368408203125
2009-06-30,2026.701171875
2009-07-01,2059.8037109375
2009-07-02,2065.672607421875
2009-07-03,2075.22119140625
2009-07-06,2034.9307861328125
2009-07-07,2083.166015625
2009-07-09,2083.89306640625
2009-07-10,2063.013671875
2009-07-13,2020.0604248046875
2009-07-14,2056.4990234375
2009-07-15,2123.195556640625
2009-07-16,2117.867431640625
2009-07-17,2106.27099609375
2009-07-21,2146.470458984375
2009-07-22,2125.532470703125
2009-07-23,2160.6328125
2009-07-24,2185.569091796875
2009-07-27,2209.014892578125
2009-07-28,2237.017822265625
2009-07-29,2225.7255859375
2009-07-30,2298.045654296875
2009-07-31,2323.1455078125
2009-08-03,2338.7060546875
2009-08-04,2360.002197265625
2009-08-05,2316.972900390625
2009-08-06,2359.88525390625
2009-08-07,2349.04150390625
2009-08-10,2389.46923828125
2009-08-11,2399.182373046875
2009-08-12,2347.2666015625
2009-08-13,2396.396484375
2009-08-14,2386.772216796875
2009-08-18,2336.896240234375
2009-08-19,2277.663330078125
2009-08-20,2328.54833984375
2009-08-21,2333.80615234375
2009-08-24,2375.78173828125
2009-08-25,2380.42822265625
2009-08-26,2379.994140625
2009-08-27,2355.972412109375
2009-08-28,2377.154296875
2009-08-31,2341.44580078125
2009-09-01,2326.823486328125
2009-09-02,2285.8359375
2009-09-03,2322.155517578125
2009-09-04,2322.6455078125
2009-09-07,2340.30078125
2009-09-08,2371.209716796875
2009-09-09,2383.2451171875
2009-09-10,2411.769287109375
2009-09-11,2415.85205078125
2009-09-14,2382.609130859375
2009-09-15,2420.0146484375
2009-09-16,2439.261962890625
2009-09-17,2456.890380859375
2009-09-24,2468.80615234375
2009-09-25,2444.48876953125
2009-09-28,2397.734375
2009-09-29,2443.736083984375
2009-09-30,2467.4951171875
2009-10-01,2477.87451171875
2009-10-02,2479.751220703125
2009-10-05,2480.31640625
2009-10-06,2528.04736328125
2009-10-07,2513.30810546875
2009-10-08,2484.42138671875
2009-10-09,2474.304443359375
2009-10-12,2456.59326171875
2009-10-13,2471.8955078125
2009-10-14,2511.623046875
2009-10-15,2515.28515625
2009-10-16,2515.7080078125
2009-10-19,2520.826171875
2009-10-20,2502.11865234375
2009-10-21,2476.70068359375
2009-10-22,2433.089599609375
2009-10-23,2467.85205078125
2009-10-26,2467.6181640625
2009-10-27,2425.1064453125
2009-10-28,2355.222412109375
2009-10-29,2343.941650390625
2009-10-30,2367.608642578125
2009-11-02,2371.5498046875
2009-11-03,2334.01513671875
2009-11-04,2371.763671875
2009-11-05,2367.121826171875
2009-11-06,2395.0126953125
2009-11-09,2406.34033203125
2009-11-10,2381.8623046875
2009-11-11,2403.785400390625
2009-11-12,2420.186767578125
2009-11-13,2426.70654296875
2009-11-16,2468.5791015625
2009-11-17,2473.692626953125
2009-11-18,2484.13232421875
2009-11-19,2468.692138671875
2009-11-20,2487.268310546875
2009-11-23,2481.3193359375
2009-11-24,2471.78759765625
2009-11-25,2461.432373046875
2009-11-26,2393.42578125
2009-11-30,2415.742919921875
2009-12-01,2452.4052734375
2009-12-02,2471.467529296875
2009-12-03,2499.939697265625
2009-12-04,2511.447021484375
2009-12-07,2483.661376953125
2009-12-08,2483.79541015625
2009-12-09,2481.200439453125
