date,global_cci,cci_AUS,cci_AUT,cci_BEL,cci_CAN,cci_CHE,cci_CZE,cci_DEU,cci_DNK,cci_ESP,cci_FIN,cci_FRA,cci_GBR,cci_GRC,cci_IRL,cci_ITA,cci_JPN,cci_KOR,cci_MEX,cci_NLD,cci_NZL,cci_POL,cci_PRT,cci_SWE,cci_TUR,cci_USA
2017-12-31,101.1411,100.2169,101.7342,101.5262,101.8951,100.6967,103.7367,101.9544,101.6031,102.8591,102.747,101.2083,100.5745,97.6533,103.0259,101.4265,100.7197,101.5895,96.7766,101.5897,99.9073,102.2481,102.0679,100.7035,100.4617,101.341
2018-01-31,101.1417,100.3181,101.749,101.4649,,100.6804,103.8048,102.0244,101.58,102.7328,102.767,101.0807,100.6444,97.6031,103.0841,101.3516,100.6991,101.4911,96.2577,101.5543,99.9516,102.3324,102.0664,100.6982,101.0202,101.3704
2018-02-28,101.1615,100.2929,101.6841,101.3688,,100.6258,103.8783,102.0241,101.5368,102.4574,102.6503,100.7489,100.7572,97.5764,103.1863,101.3399,100.6634,101.3562,96.033,101.4904,100.0587,102.344,102.1245,100.5562,101.3767,101.5302
2018-03-31,101.1738,100.2325,101.5675,101.279,,100.4992,103.9754,101.9578,101.3922,102.1842,102.4077,100.463,100.8572,97.5813,103.2001,101.3537,100.6337,101.2573,96.1453,101.4975,100.1388,102.3808,102.1842,100.4268,101.3987,101.6295
2018-04-30,101.1631,100.178,101.4663,101.1073,,100.3395,103.923,101.878,101.2578,102.2478,102.1934,100.187,100.9044,97.6782,103.1494,101.3472,100.611,101.165,96.6615,101.4734,100.1225,102.5895,102.1874,100.313,101.2497,101.5796
2018-05-31,101.1572,100.1813,101.3155,100.8818,,100.2007,103.8022,101.7984,101.333,102.4867,102.0601,99.9376,101.0262,97.7964,103.0681,101.1987,100.6065,101.0317,97.5734,101.4106,100.0296,102.7342,102.1145,100.2003,101.0817,101.4953
2018-06-30,101.1711,100.2484,101.1886,100.627,,100.1276,103.5671,101.7152,101.459,102.7396,101.873,99.7165,101.067,97.8851,103.0184,101.2872,100.5815,100.736,99.0026,101.4203,99.8833,102.7974,101.9615,100.0355,100.93,101.4384
2018-07-31,101.1909,100.3364,101.1436,100.5687,,100.1096,103.2734,101.6299,101.4586,102.6913,101.7434,99.5757,101.1471,98.0146,103.0225,101.419,100.5616,100.3496,100.8952,101.4194,99.7013,102.6893,101.8521,100.0558,100.5635,101.4075
2018-08-31,101.143,100.2861,101.1637,100.5908,,100.1375,103.1406,101.6129,101.3001,102.404,101.5404,99.3629,101.0671,98.2053,102.9966,101.5266,100.525,100.0624,101.8696,101.3089,99.5402,102.476,101.8376,100.2487,99.6055,101.4186
2018-09-30,101.0671,100.1776,101.2022,100.7021,,100.2048,103.2596,101.6007,101.2018,102.0576,101.2082,99.0735,100.883,98.7104,102.9458,101.673,100.4493,99.904,102.0408,101.1624,99.4774,102.3829,101.8891,100.3046,98.3753,101.5003
2018-10-31,100.9722,100.1586,101.1965,100.703,,100.2631,103.3353,101.5666,101.0643,101.9283,100.8189,98.9053,100.6842,99.4958,102.6916,101.7263,100.3485,99.7492,102.0279,100.9462,99.572,102.3035,101.8332,100.102,97.6092,101.4828
2018-11-30,100.8655,100.2209,101.1988,100.4438,,100.2456,103.3698,101.5326,100.9423,101.9509,100.4543,98.65,100.4245,99.9682,102.3532,101.6208,100.2384,99.5953,102.3079,100.6662,99.7278,102.2445,101.6534,99.8954,97.4361,101.3758
2018-12-31,100.7876,100.2191,101.1276,100.078,,100.0988,103.5004,101.5079,100.7878,101.9597,100.2206,98.5476,100.1209,100.1834,101.9564,101.4397,100.1284,99.5981,103.321,100.3235,99.8183,102.2185,101.4481,99.6773,97.4137,101.2088
2019-01-31,100.7623,100.1406,101.037,99.9115,,99.8911,103.5092,101.5225,100.6966,102.0588,100.1249,98.9089,99.8368,100.1259,101.5406,101.2489,99.9936,99.7228,104.5189,100.0211,99.7505,102.3657,101.2381,99.5478,97.4634,101.0089
2019-02-28,100.8282,100.1078,101.0005,99.95,,99.7096,103.3437,101.5369,100.7102,102.2482,100.0835,99.3191,99.7081,99.9065,101.2576,101.0335,99.8579,99.9042,105.3673,99.8867,99.5939,102.6063,101.0537,99.5526,97.5439,101.0619
2019-03-31,100.9089,100.0131,100.9828,100.1245,,99.619,103.0639,101.5426,100.8036,102.4657,100.1309,99.5977,99.6981,99.8199,101.2247,100.8348,99.7089,100.0255,105.1638,99.8549,99.4406,102.6797,101.0278,99.6774,97.7279,101.2753
2019-04-30,100.9274,99.9949,100.9599,100.252,,99.5929,102.8134,101.4901,100.8918,102.4531,100.1229,99.7833,99.8529,99.9037,101.428,100.6941,99.5789,100.0328,104.353,99.903,99.3541,102.6096,101.1677,99.7339,97.7092,101.4318
2019-05-31,100.8962,99.9783,100.9544,100.2516,,99.5988,102.6648,101.3602,101.0065,102.5194,99.9148,100.0144,100.0842,100.2594,101.7542,100.5793,99.3921,99.8431,103.4682,99.9665,99.3148,102.6929,101.225,99.6155,97.2853,101.5178
2019-06-30,100.8005,99.9151,100.7871,100.094,,99.6168,102.6318,101.1781,100.938,102.5168,99.519,100.211,100.1657,100.9404,101.7552,100.4993,99.1493,99.6187,102.8797,100.0797,99.2941,102.9265,101.3001,99.5657,97.1061,101.426
2019-07-31,100.6772,99.8001,100.6922,99.92,,99.628,102.6222,101.0275,100.7847,102.1665,99.2385,100.3984,100.2071,101.9818,101.281,100.5367,98.9227,99.4088,102.7911,100.1234,99.2829,102.9864,101.393,99.5913,96.9714,101.1991
2019-08-31,100.5361,99.7347,100.7059,99.7293,,99.6153,102.6017,100.9263,100.8135,101.7618,99.0494,100.5103,100.0184,103.0074,100.7433,100.4666,98.7143,99.3298,103.1385,100.0885,99.2999,102.8652,101.4067,99.4857,96.9298,100.9093
2019-09-30,100.5173,99.5983,100.6934,99.6136,,99.5721,102.6462,100.9183,100.7841,101.342,98.919,100.624,99.9753,103.6326,100.4649,100.452,98.5731,99.5535,103.5007,100.0898,99.387,102.6881,101.466,99.3721,96.9382,100.9092
2019-10-31,100.5868,99.4464,100.7077,99.6743,,99.5347,102.7459,100.9257,100.7701,100.9283,98.8451,100.6375,100.0746,103.9363,100.4892,100.4898,98.6934,99.883,103.4139,100.1551,99.5772,102.419,101.5507,99.3757,97.1568,101.1078
2019-11-30,100.7181,99.4252,100.7483,99.7677,,99.5398,102.9122,101.0254,100.8361,100.6919,99.0233,100.525,100.3799,103.9324,100.7932,100.5336,99.0076,100.1798,103.2516,100.1512,99.7914,102.2865,101.574,99.4116,97.4965,101.3707
2019-12-31,100.8129,99.3696,100.8144,99.8539,,99.5767,103.0133,101.0387,100.8858,100.5828,99.2088,100.2445,100.7214,103.7335,101.0306,100.6737,99.2026,100.271,103.1076,100.0955,99.9148,102.2022,101.4934,99.4797,97.6539,101.5937
2020-01-31,100.743,99.2677,100.7456,99.9228,,99.4967,102.7812,100.9496,100.8031,100.4822,99.1378,100.0087,100.8434,103.2108,101.1881,100.5765,99.0368,99.978,102.9048,99.9999,99.8497,101.9972,101.2484,99.4659,97.6609,101.5921
2020-02-29,100.2699,99.0945,100.3597,99.7908,,99.0592,102.1664,100.5657,100.5065,100.0035,98.6803,99.5619,100.4913,102.4271,100.9338,99.9426,98.2828,98.9662,101.9653,99.7824,99.6586,101.3401,100.5275,99.3454,97.5367,101.1732
2020-03-31,99.2589,98.6927,99.5883,99.2853,,98.0936,101.2226,99.7604,99.9069,98.5649,97.9107,98.6537,99.4404,101.0592,99.9069,98.9295,96.9202,97.5557,99.6253,99.1887,99.4058,100.046,98.9934,99.0066,97.503,100.1966
2020-04-30,98.1835,98.2778,98.8635,98.8056,,97.0203,100.2012,98.9724,99.4328,96.5404,97.3402,97.8028,97.9241,99.7461,98.468,98.4593,95.6976,96.6975,96.2184,98.4007,99.125,98.1729,97.1609,98.697,97.5367,99.1344
2020-05-31,97.8529,98.3968,98.9066,98.9515,,96.4382,100.1911,98.8771,99.6339,95.7457,97.8612,97.8848,97.1806,99.2977,98.0313,98.5988,95.4644,96.7363,94.2691,98.2398,98.8484,97.6693,96.7545,98.7653,97.88,98.6451
2020-06-30,98.0529,98.5705,99.3035,99.2485,,96.8213,100.4742,99.2729,100.0787,95.9426,98.8039,98.5011,97.3172,99.4243,98.3182,99.274,95.8962,97.1734,94.1115,98.5246,98.6133,98.2916,97.13,99.2659,98.0539,98.5964
2020-07-31,98.322,98.5038,99.5448,99.3279,,97.7235,100.6176,99.6759,100.2736,96.1384,99.2913,98.9799,97.8019,99.4872,98.7033,99.7227,96.4416,97.605,95.1207,98.8256,98.4638,99.0416,97.4844,99.8094,97.9757,98.6133
2020-08-31,98.5669,98.5771,99.6786,99.3696,,98.5844,100.4733,99.9613,100.2346,96.1538,99.0977,99.1589,98.007,99.4166,98.9209,99.9922,96.9056,97.8912,96.3155,98.99,98.4113,99.204,97.6957,100.255,97.7848,98.8108
2020-09-30,98.7736,99.2482,99.6798,99.6723,,99.0155,100.1425,100.0187,100.2093,96.259,98.7607,99.0914,97.8327,99.1541,99.1424,100.0555,97.3159,98.0647,97.3355,99.1006,98.5022,98.9246,97.7339,100.5469,97.794,99.1165
2020-10-31,98.8521,100.0924,99.3669,99.9885,,99.1288,99.5562,99.8502,100.2185,96.4302,98.6502,98.7616,97.5016,98.9571,99.5279,99.7866,97.5138,98.6065,98.0281,99.2393,98.7873,98.5706,97.7234,100.5942,97.76,99.262
2020-11-30,98.8666,100.6825,99.1293,100.3317,,99.096,99.3701,99.6288,100.2676,96.7486,98.9671,98.4955,97.4062,98.8226,100.136,99.6026,97.4848,99.0303,98.3467,99.5649,99.1491,98.3046,97.6507,100.5483,97.6991,99.2198
2020-12-31,98.9796,100.9639,99.2408,100.7197,,99.0262,99.6635,99.4825,100.4828,97.3131,99.4788,98.6833,97.8096,98.9037,100.5391,99.8917,97.3255,99.086,98.6976,99.8989,99.4441,98.4178,97.8448,100.7556,97.8895,99.2228
2021-01-31,99.1158,100.9961,99.4201,100.9282,,98.9889,99.7133,99.389,100.6474,97.6698,100.0655,98.7784,98.3874,98.8753,100.6544,100.2462,97.3277,99.2676,99.1111,100.0947,99.5683,98.745,98.07,101.0982,98.3613,99.2288
2021-02-28,99.3824,101.1154,99.7016,101.0581,,99.0497,99.653,99.5524,100.7952,98.153,100.4332,98.9838,99.4359,98.8417,101.0519,100.5858,97.6978,99.5748,99.6801,100.2673,99.5897,99.2156,98.3315,101.4649,98.7057,99.3654
2021-03-31,99.7802,101.3482,100.0015,101.2487,,99.2719,99.837,99.8631,100.9841,99.108,100.8403,99.4972,100.715,99.1458,101.5159,100.9382,98.0616,99.9668,100.5622,100.5829,99.5927,99.6096,98.9052,101.7339,98.6189,99.7238
2021-04-30,100.0979,101.5134,100.2096,101.509,,99.6214,100.4887,100.1951,101.2306,99.9039,101.617,100.1209,101.7222,99.7836,101.9378,101.5346,98.2186,100.3659,101.4852,100.9423,99.6257,99.9994,99.5465,102.0841,97.939,99.9629
2021-05-31,100.3294,101.322,100.6843,101.8972,,100.0844,101.1913,100.7296,101.3841,100.5001,102.1212,100.9097,102.4912,100.5815,102.183,102.3484,98.3278,100.7243,102.2041,101.2719,99.6662,100.5433,100.0348,102.4277,97.4311,99.9054
2021-06-30,100.4685,100.9878,101.0292,102.1632,,100.6577,101.5809,101.2003,101.4603,100.8748,102.4372,101.4948,102.837,100.7649,102.1484,102.9872,98.5576,100.8913,102.7447,101.4538,99.6626,100.846,100.1982,102.4938,97.4036,99.7
2021-07-31,100.3713,100.7533,101.1925,102.1009,,101.2259,101.5769,101.3386,101.5092,101.0731,102.534,101.4831,102.7825,100.428,102.0803,103.21,98.7306,100.6983,102.9181,101.2568,99.5683,100.9092,100.2095,102.4071,97.2956,99.242
2021-08-31,100.1407,100.5597,101.1564,101.789,,101.6247,101.4695,101.3251,101.5798,101.1687,102.5124,101.2445,102.2766,99.966,102.1122,103.1293,98.8342,100.5617,102.8585,100.9642,99.4196,100.8702,100.4229,102.2422,97.1012,98.685
2021-09-30,99.9786,100.5025,100.943,101.458,,101.7089,101.0778,101.3251,101.5885,101.0938,102.3949,101.1322,101.437,99.4904,102.0022,103.0707,98.985,100.625,103.0499,100.6304,99.2578,100.7312,100.5396,102.0013,96.7793,98.3926
2021-10-31,99.7966,100.4718,100.667,100.984,,101.5906,100.2694,101.1364,101.2279,100.7953,101.9233,100.8494,100.7414,99.2092,101.6966,102.9739,99.1605,100.792,103.4277,100.0993,99.1048,100.3981,100.2956,101.6443,96.035,98.21
2021-11-30,99.5753,100.4305,100.2755,100.5314,,101.3705,99.3521,100.8241,100.7256,100.198,101.2754,100.5392,100.4186,99.1457,101.3243,102.6691,99.2128,100.8412,103.7473,99.5834,98.953,99.9445,99.7572,101.1933,95.1179,98.0511
2021-12-31,99.3405,100.3343,99.8915,100.1695,,101.0722,99.036,100.5436,100.3747,99.8669,100.637,100.1953,99.9484,99.1041,100.8569,102.191,99.0502,100.7174,103.4214,99.3133,98.7762,99.5503,99.4274,100.6832,94.6458,97.9518
2022-01-31,99.0112,100.173,99.5788,99.818,,100.6774,98.8344,100.3155,99.9991,99.5594,100.2112,99.7617,98.9504,98.9117,100.3323,101.3228,98.667,100.6153,102.9215,99.0553,98.5412,99.2703,99.1967,99.962,94.7121,97.7217
2022-02-28,98.5523,99.9562,99.0829,99.2783,,100.0946,98.335,99.8253,99.3043,98.7523,99.4697,99.0275,97.4656,98.5013,99.4618,100.1296,98.1964,100.5416,102.721,98.5699,98.2427,99.1799,98.6137,99.1463,94.6597,97.4207
2022-03-31,98.0151,99.6527,98.2117,98.5258,,99.2246,97.3355,98.9974,98.1495,97.1735,97.9904,97.8755,95.9469,97.7878,98.436,98.6579,97.7445,100.5055,102.7965,97.9419,97.8641,99.053,97.4295,98.0953,94.3795,97.1882
2022-04-30,97.6346,99.2964,97.5847,98.2305,,98.2127,96.6692,98.3126,97.2214,96.3099,96.8369,97.254,94.666,97.2982,97.7696,97.9127,97.505,100.3854,102.8681,97.5163,97.4012,98.8465,96.8083,97.3621,93.7284,97.0254
2022-05-31,97.273,98.847,97.0498,98.1709,,97.2331,96.2755,97.8876,96.6998,95.858,96.1365,96.9762,93.9097,97.1672,97.3587,97.5549,97.3868,99.9946,102.6436,97.3547,96.9666,98.6826,96.6688,96.6681,93.2218,96.6272
2022-06-30,96.9073,98.4351,96.5299,98.1332,,96.4149,96.04,97.4678,96.4391,95.0919,95.5578,96.79,93.4979,97.0905,96.8989,97.2163,97.2265,99.2901,102.0293,97.1409,96.7272,98.5981,96.6194,95.9347,93.0338,96.2287
2022-07-31,96.7142,98.147,95.9832,97.952,,95.7355,95.9276,96.9678,96.3441,94.3803,95.0866,96.7617,93.1621,97.0056,96.5773,96.9122,97.0991,98.5861,101.3093,96.9347,96.8127,98.2938,96.5872,95.0822,93.5995,96.2013
2022-08-31,96.7224,97.9935,95.8033,97.6056,,95.1927,96.0011,96.5838,96.258,94.3272,94.7039,96.8548,92.6422,97.0034,96.573,96.9182,97.0934,98.3411,100.9076,96.6198,97.03,97.8825,96.3582,94.3297,94.4696,96.4619
2022-09-30,96.7424,97.9762,95.8263,97.1251,,94.8381,95.9481,96.256,95.9323,94.5776,94.2944,96.8262,92.2111,97.0286,96.6011,97.0702,97.0006,98.3232,100.9118,96.3266,97.1262,97.6336,95.9034,93.61,95.2047,96.6761
2022-10-31,96.8327,97.9085,96.0011,97.116,,94.6736,95.9617,96.3023,95.7772,95.0764,94.2544,96.9255,92.3134,97.0329,96.8764,97.599,96.8965,98.255,101.2057,96.4147,96.9209,97.6164,95.5292,93.3489,95.8385,96.7883
2022-11-30,97.0018,97.7658,96.2481,97.5819,,94.7808,96.2733,96.7088,96.1086,95.7892,94.4757,97.0257,92.7372,97.362,97.1922,98.5181,96.85,98.2161,101.7086,96.7825,96.5589,97.8035,95.4309,93.5585,96.2067,96.854
2022-12-31,97.2599,97.7528,96.5383,98.2067,,95.2608,96.8779,97.2754,96.5767,96.5122,94.9103,96.9461,93.141,97.8307,97.6209,99.1479,96.9445,98.326,102.379,97.271,96.2446,98.1093,95.5956,93.7993,96.5187,97.0694
2023-01-31,97.5562,97.7812,96.9002,98.7659,,95.9014,97.679,97.8433,97.0382,97.0556,95.6877,96.8543,93.5747,98.2183,97.9665,99.424,97.1055,98.4438,103.0545,97.7297,96.1339,98.3477,95.9206,94.1098,97.117,97.3519
2023-02-28,97.8094,97.7048,97.1465,99.1443,,96.4513,98.2088,98.3052,97.3989,97.3059,96.3792,96.8174,94.3904,98.3499,,99.6466,97.3621,98.5749,103.4321,98.1646,96.1771,98.3623,96.3035,94.522,97.8476,97.4667
2023-03-31,97.9899,97.7343,97.2403,99.2842,,96.7328,98.2807,98.5943,97.7546,97.4103,96.947,96.9732,95.3056,98.602,,99.8253,97.769,98.8282,103.4967,98.4094,96.3128,98.5969,96.6701,94.94,98.5726,97.3574
2023-04-30,98.2042,97.8483,97.2521,99.3324,,96.846,98.3273,98.8757,98.1747,97.7792,97.4273,97.3293,96.3499,98.9468,,99.8355,98.1497,99.2104,103.5247,98.4424,96.5064,99.2308,97.1402,95.5151,99.5189,97.2667
2023-05-31,98.3874,97.7645,97.2826,99.3063,,96.9134,98.3956,99.0076,98.5752,98.2808,97.6256,97.792,97.2018,99.5654,,99.7564,98.4028,99.6392,103.7658,98.3448,96.6971,100.0265,97.7007,96.0371,99.7919,97.268
2023-06-30,98.5577,97.7116,97.4002,99.3957,,96.9933,98.5559,98.9896,98.838,98.9373,97.6866,98.2066,97.656,100.022,,99.7246,98.5334,100.0197,104.207,98.3105,96.8158,100.5056,98.2253,96.2552,98.7777,97.557
2023-07-31,98.6343,97.7375,97.4584,99.5606,,97.0389,98.8338,98.889,98.8872,99.3111,97.5958,98.3962,97.6524,100.0343,,99.6335,98.5646,100.2448,104.6964,98.3537,96.8067,100.792,98.4824,96.087,97.0129,97.8957
2023-08-31,98.5384,97.7629,97.3675,99.6363,,96.9333,98.8761,98.7243,98.7998,99.025,97.3061,98.3543,97.8302,99.4973,,99.4905,98.4613,100.2136,105.0191,98.4441,96.7198,100.8422,98.3169,95.7269,95.2944,97.937
2023-09-30,98.3851,97.7759,97.2392,99.6757,,96.5601,98.649,98.6036,98.6736,98.4538,96.7537,98.24,97.8936,98.8014,,99.2637,98.3467,99.9766,105.1244,98.5217,96.6068,100.8439,97.8628,95.5154,94.8573,97.7463
2023-10-31,98.2862,97.8076,97.3089,99.7954,,96.0244,98.3743,98.5633,98.6524,98.1691,96.3726,98.2613,97.6937,98.4341,,99.0795,98.3581,99.7519,105.1293,98.6667,,100.9376,97.4742,95.6213,95.2513,97.5125
2023-11-30,98.39,97.8075,97.5722,100.0194,,95.4341,98.0191,98.5539,98.7201,98.1378,96.2968,98.5257,97.9837,98.3569,,99.1779,98.487,99.659,105.2528,98.9206,,101.1732,97.3361,96.0905,95.8898,97.5622
2023-12-31,98.7036,97.8342,97.919,100.1398,,,97.9822,98.5576,98.7843,98.2308,96.5156,98.8343,98.4779,98.4136,,99.4446,98.7056,99.7074,105.3059,99.1413,,101.4372,97.6176,96.8487,96.6394,98.1097
2024-01-31,99.0358,97.8332,98.1576,99.9996,,,98.4517,98.4051,98.9405,98.3106,97.0254,99.2088,99.0728,98.2833,,99.6936,98.9469,,,99.2262,,101.8809,98.0414,97.8014,97.4674,98.913
2024-02-29,99.2177,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,99.2808,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,99.2158,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,99.0811,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,99.0047,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,98.9845,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,99.0163,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,99.0828,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,99.15,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-30,99.1592,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-31,99.0933,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,98.9307,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-28,98.6702,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-31,98.3828,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,98.209,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-31,98.2891,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,98.4838,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,98.601,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-31,98.6047,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-30,98.5566,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-31,98.5212,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-30,98.5202,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-31,98.5755,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-31,98.6299,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-28,98.538,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-31,98.2225,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-30,97.8475,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-31,97.5525,,,,,,,,,,,,,,,,,,,,,,,,,
